timestamps,TP9,AF7,AF8,TP10
1641303840.902,-144.043,-33.691,-26.367,14.648
1641303840.905,-68.359,-41.016,-42.480,0.488
1641303840.909,64.941,-41.016,-39.551,-59.570
1641303840.913,75.684,-36.621,-24.902,-71.289
1641303840.917,-57.617,-48.828,-25.391,8.789
1641303840.921,-147.949,-53.711,-24.414,43.457
1641303840.924,-83.496,-42.480,-17.578,2.930
1641303840.928,64.941,-41.992,-7.324,-52.246
1641303840.932,99.121,-59.082,-11.230,-62.012
1641303840.936,-25.391,-54.199,-13.672,-6.348
1641303840.940,-138.184,-39.062,-19.043,33.203
1641303840.944,-88.379,-40.527,-26.855,13.672
1641303840.948,58.105,-44.434,-31.250,-34.668
1641303840.951,104.980,-37.598,-25.391,-57.129
1641303840.955,-0.488,-30.762,-21.973,-19.043
1641303840.959,-120.117,-31.738,-21.973,29.785
1641303840.963,-103.516,-39.551,-20.508,24.414
1641303840.967,36.133,-44.434,-21.484,-50.293
1641303840.967,110.352,-55.176,-24.414,-87.402
1641303840.971,18.555,-60.059,-32.227,-29.297
1641303840.975,-119.629,-46.875,-34.180,28.320
1641303840.979,-112.305,-36.133,-20.508,22.461
1641303840.983,23.926,-32.227,-20.508,-36.621
1641303840.987,98.633,-39.551,-35.156,-70.312
1641303840.991,15.137,-51.270,-31.738,-17.578
1641303840.994,-116.211,-37.598,-17.090,27.344
1641303840.998,-136.719,-29.297,-19.531,8.789
1641303841.002,-25.879,-44.922,-32.715,-39.062
1641303841.006,81.055,-51.270,-36.621,-74.707
1641303841.010,33.203,-41.992,-30.273,-37.598
1641303841.028,-111.816,-39.551,-25.879,22.949
1641303841.032,-148.438,-50.781,-26.367,26.855
1641303841.036,-29.297,-55.176,-25.879,-27.344
1641303841.040,86.914,-54.199,-31.250,-92.773
1641303841.044,51.270,-50.293,-36.621,-71.289
1641303841.048,-95.703,-45.410,-31.738,6.836
1641303841.052,-141.602,-35.645,-19.043,27.344
1641303841.055,-32.227,-23.438,-16.602,-20.508
1641303841.059,83.984,-34.668,-25.879,-83.496
1641303841.063,62.012,-49.316,-30.762,-63.477
1641303841.067,-80.566,-45.410,-24.902,6.836
1641303841.071,-145.508,-37.598,-23.926,18.555
1641303841.073,-49.805,-39.062,-31.250,-19.043
1641303841.077,81.543,-37.109,-33.691,-73.730
1641303841.081,81.055,-34.180,-29.785,-74.707
1641303841.085,-50.781,-41.016,-24.414,-0.977
1641303841.089,-145.996,-42.969,-19.531,40.039
1641303841.093,-79.590,-44.922,-17.578,17.578
1641303841.097,51.270,-44.922,-22.949,-50.293
1641303841.100,78.613,-33.203,-24.414,-68.359
1641303841.104,-42.480,-32.715,-23.438,0.000
1641303841.108,-145.508,-47.852,-17.090,43.945
1641303841.112,-94.238,-45.410,-7.324,8.301
1641303841.116,39.551,-43.457,-11.230,-55.176
1641303841.119,85.938,-45.410,-16.113,-76.660
1641303841.123,-15.137,-32.715,-17.090,-19.043
1641303841.127,-129.883,-28.320,-15.625,35.645
1641303841.131,-99.609,-31.738,-16.113,26.855
1641303841.135,33.691,-42.969,-21.973,-39.551
1641303841.139,97.656,-46.387,-23.926,-83.008
1641303841.143,-2.441,-41.992,-24.902,-39.062
1641303841.146,-132.812,-39.062,-14.160,18.555
1641303841.150,-117.676,-35.156,-12.695,24.414
1641303841.154,19.531,-38.086,-26.855,-30.273
1641303841.158,98.633,-43.945,-26.367,-73.730
1641303841.162,17.578,-42.969,-17.090,-28.809
1641303841.162,-116.211,-49.316,-21.973,45.898
1641303841.166,-122.070,-42.969,-17.578,41.016
1641303841.170,15.625,-25.879,-16.602,-18.066
1641303841.174,123.535,-31.738,-24.414,-62.988
1641303841.178,56.641,-39.551,-25.391,-34.180
1641303841.182,-98.145,-38.086,-34.180,25.391
1641303841.186,-129.395,-41.016,-37.598,20.508
1641303841.189,-16.113,-48.340,-35.156,-33.691
1641303841.193,85.938,-52.734,-37.598,-71.289
1641303841.197,50.781,-41.016,-30.273,-46.875
1641303841.201,-84.473,-32.227,-16.602,19.531
1641303841.205,-138.184,-36.133,-9.277,39.062
1641303841.209,-35.156,-34.668,-10.254,-14.160
1641303841.213,85.449,-34.180,-16.113,-83.984
1641303841.217,67.383,-37.109,-20.508,-66.895
1641303841.221,-76.172,-44.434,-22.949,10.254
1641303841.225,-155.273,-42.480,-25.879,26.367
1641303841.229,-62.500,-35.156,-26.855,-24.414
1641303841.233,79.102,-32.715,-28.809,-83.496
1641303841.236,67.871,-39.551,-24.414,-69.336
1641303841.240,-62.500,-33.691,-7.812,2.930
1641303841.244,-128.418,-24.414,-1.953,30.273
1641303841.248,-53.711,-24.902,-14.160,-4.883
1641303841.252,79.590,-40.527,-29.297,-60.547
1641303841.253,108.398,-48.828,-33.203,-69.824
1641303841.257,-14.160,-28.809,-24.902,-10.254
1641303841.261,-118.652,-29.785,-13.184,46.875
1641303841.265,-64.453,-39.551,-19.531,29.785
1641303841.269,69.336,-35.645,-25.879,-44.434
1641303841.273,103.027,-41.016,-22.461,-70.801
1641303841.277,-4.395,-37.598,-12.695,-7.812
1641303841.280,-117.188,-36.621,-15.137,56.152
1641303841.284,-82.520,-35.645,-20.020,20.996
1641303841.288,49.805,-32.227,-25.391,-59.082
1641303841.292,106.934,-36.133,-29.297,-80.078
1641303841.296,11.719,-43.945,-25.391,-22.949
1641303841.301,-123.535,-45.898,-22.949,28.809
1641303841.305,-114.746,-35.645,-23.926,16.602
1641303841.309,25.879,-32.715,-29.785,-32.715
1641303841.313,104.492,-34.180,-27.832,-64.453
1641303841.317,20.996,-39.062,-21.973,-20.508
1641303841.321,-103.027,-44.434,-15.625,44.434
1641303841.325,-116.211,-56.152,-31.738,44.922
1641303841.328,9.766,-49.805,-41.016,-23.438
1641303841.332,124.023,-37.598,-28.809,-78.613
1641303841.336,63.965,-36.133,-28.809,-41.504
1641303841.340,-81.055,-35.645,-25.879,27.832
1641303841.344,-106.934,-33.203,-15.137,33.203
1641303841.343,12.695,-29.785,-16.113,-17.090
1641303841.347,111.328,-39.062,-26.367,-70.312
1641303841.351,57.617,-43.945,-36.133,-52.246
1641303841.355,-83.984,-41.504,-34.668,10.742
1641303841.359,-125.977,-45.898,-30.762,27.344
1641303841.363,-7.812,-52.734,-34.668,-13.184
1641303841.367,101.562,-50.293,-41.992,-63.965
1641303841.370,68.359,-40.039,-31.738,-47.852
1641303841.374,-61.523,-34.180,-26.367,3.418
1641303841.378,-128.906,-36.133,-29.785,30.273
1641303841.382,-41.992,-36.621,-34.668,13.184
1641303841.386,97.168,-24.902,-36.621,-58.594
1641303841.403,92.285,-31.738,-21.973,-62.500
1641303841.407,-48.828,-44.922,-20.996,5.371
1641303841.411,-122.559,-44.922,-23.926,29.297
1641303841.415,-50.293,-45.410,-20.508,-10.742
1641303841.419,67.871,-47.363,-25.879,-77.148
1641303841.423,86.914,-40.039,-32.227,-71.289
1641303841.427,-27.344,-36.133,-25.879,-6.348
1641303841.430,-133.301,-41.504,-17.090,24.902
1641303841.434,-72.754,-43.945,-20.020,2.930
1641303841.438,63.477,-44.922,-29.297,-46.387
1641303841.442,93.262,-41.992,-28.320,-71.777
1641303841.446,-11.230,-36.133,-24.414,-23.438
1641303841.447,-125.488,-42.480,-22.461,24.902
1641303841.451,-91.309,-42.480,-33.691,7.812
1641303841.455,53.223,-35.156,-35.645,-50.293
1641303841.459,104.980,-36.621,-20.020,-76.660
1641303841.463,1.953,-41.504,-26.855,-8.789
1641303841.467,-120.605,-47.363,-31.250,43.945
1641303841.471,-103.027,-48.340,-23.438,19.043
1641303841.474,38.574,-34.668,-18.066,-39.551
1641303841.478,104.004,-33.203,-23.926,-72.266
1641303841.482,1.953,-51.270,-35.156,-20.508
1641303841.486,-126.465,-45.898,-31.738,32.715
1641303841.490,-118.652,-37.598,-21.484,22.949
1641303841.495,9.766,-42.969,-26.367,-34.180
1641303841.499,95.215,-35.645,-32.715,-84.961
1641303841.503,30.273,-24.414,-22.461,-41.992
1641303841.507,-109.375,-34.180,-18.066,20.020
1641303841.511,-130.371,-42.480,-33.691,17.090
1641303841.515,-11.230,-40.039,-39.062,-21.973
1641303841.519,95.215,-40.527,-25.879,-73.242
1641303841.522,51.270,-42.480,-12.207,-55.664
1641303841.526,-98.145,-55.176,-21.484,23.926
1641303841.530,-143.555,-47.852,-25.391,34.180
1641303841.534,-34.180,-32.715,-20.020,-26.367
1641303841.538,83.984,-37.598,-24.414,-76.172
1641303841.538,50.781,-37.598,-21.484,-48.340
1641303841.542,-74.707,-39.062,-15.137,11.719
1641303841.546,-119.629,-37.109,-13.184,31.250
1641303841.550,-26.855,-41.992,-20.996,1.953
1641303841.554,97.656,-47.363,-29.297,-47.852
1641303841.558,85.938,-36.621,-28.809,-47.363
1641303841.562,-53.223,-36.133,-23.438,12.207
1641303841.565,-131.836,-40.527,-21.973,45.410
1641303841.569,-60.059,-47.852,-25.391,21.973
1641303841.573,83.008,-36.133,-23.438,-51.758
1641303841.577,104.492,-25.391,-20.508,-59.570
1641303841.581,-32.715,-36.133,-22.461,12.695
1641303841.585,-123.047,-34.180,-18.066,46.875
1641303841.589,-60.059,-30.273,-28.320,12.207
1641303841.593,72.754,-29.297,-35.645,-50.293
1641303841.597,104.980,-36.133,-27.344,-68.359
1641303841.601,-9.277,-36.621,-23.438,-7.324
1641303841.605,-115.234,-36.133,-22.461,36.133
1641303841.609,-66.895,-39.062,-20.508,15.137
1641303841.612,69.824,-44.922,-23.438,-31.250
1641303841.616,105.469,-51.270,-33.691,-53.223
1641303841.620,6.348,-42.969,-28.809,-11.719
1641303841.624,-114.746,-34.180,-21.484,36.621
1641303841.628,-97.168,-39.062,-21.484,16.602
1641303841.627,43.457,-42.480,-25.391,-42.969
1641303841.631,122.559,-37.109,-26.367,-76.172
1641303841.635,30.273,-38.086,-28.809,-37.598
1641303841.639,-112.305,-42.480,-22.949,17.578
1641303841.643,-109.863,-41.504,-23.926,14.648
1641303841.647,14.648,-48.828,-37.109,-32.227
1641303841.651,105.469,-48.340,-27.344,-71.777
1641303841.654,32.715,-49.316,-27.344,-30.762
1641303841.658,-108.398,-41.016,-22.949,33.203
1641303841.662,-109.863,-27.832,-2.930,29.785
1641303841.666,9.766,-31.250,-13.672,-24.902
1641303841.670,100.098,-34.180,-22.949,-79.102
1641303841.674,48.340,-41.992,-25.879,-61.523
1641303841.678,-85.938,-40.527,-23.926,9.277
1641303841.682,-125.000,-42.969,-22.949,30.762
1641303841.686,-19.043,-48.340,-25.879,-15.137
1641303841.690,94.727,-40.527,-22.461,-66.406
1641303841.694,62.988,-40.039,-25.391,-40.039
1641303841.698,-82.031,-48.828,-32.227,31.738
1641303841.701,-144.531,-47.852,-23.438,42.969
1641303841.705,-24.902,-42.480,-13.672,-24.414
1641303841.709,102.051,-44.922,-22.949,-72.266
1641303841.713,81.543,-49.805,-38.086,-50.781
1641303841.717,-58.105,-46.875,-25.391,-0.488
1641303841.717,-138.184,-40.039,-15.137,25.391
1641303841.721,-60.059,-46.387,-23.926,0.977
1641303841.725,76.660,-58.105,-21.484,-52.246
1641303841.729,93.750,-50.781,-17.578,-59.082
1641303841.733,-34.668,-38.574,-8.789,1.465
1641303841.737,-126.465,-41.992,-1.465,43.945
1641303841.741,-78.613,-47.852,-24.902,16.113
1641303841.744,54.688,-40.527,-37.109,-56.152
1641303841.748,94.727,-30.762,-25.391,-76.172
1641303841.752,-23.926,-31.250,-14.160,-2.930
1641303841.756,-137.207,-39.551,-15.137,40.039
1641303841.760,-86.914,-36.133,-21.484,5.371
1641303841.782,62.988,-33.691,-30.762,-50.781
1641303841.786,105.957,-47.363,-36.133,-73.242
1641303841.790,-1.953,-43.945,-35.156,-24.414
1641303841.794,-114.746,-33.203,-30.762,19.043
1641303841.798,-89.844,-36.133,-27.832,10.254
1641303841.802,47.852,-43.945,-27.832,-35.645
1641303841.806,110.352,-47.363,-31.738,-67.871
1641303841.809,14.648,-41.992,-35.156,-25.879
1641303841.813,-124.512,-42.480,-31.738,34.668
1641303841.817,-117.676,-57.129,-26.855,49.805
1641303841.821,32.715,-43.457,-28.320,-12.695
1641303841.825,119.141,-26.855,-28.320,-80.078
1641303841.822,32.715,-35.645,-19.043,-41.016
1641303841.826,-98.633,-39.062,-16.602,37.109
1641303841.830,-108.398,-35.645,-25.879,32.227
1641303841.834,11.230,-30.273,-35.156,-33.691
1641303841.838,117.676,-29.297,-34.180,-65.918
1641303841.842,54.199,-44.434,-35.645,-29.297
1641303841.846,-91.309,-37.598,-29.297,29.297
1641303841.849,-122.559,-25.391,-20.508,35.645
1641303841.853,-14.160,-29.297,-15.625,-9.766
1641303841.857,95.215,-40.039,-24.902,-67.383
1641303841.861,59.570,-36.621,-27.344,-58.105
1641303841.865,-82.031,-36.133,-20.996,17.090
1641303841.869,-136.719,-36.621,-20.508,39.062
1641303841.873,-37.109,-38.086,-22.461,-13.184
1641303841.877,96.191,-39.551,-21.973,-71.289
1641303841.881,80.078,-39.551,-10.742,-59.082
1641303841.885,-77.637,-49.316,-15.137,9.766
1641303841.889,-156.738,-43.457,-23.438,30.762
1641303841.893,-64.453,-37.109,-19.043,-15.625
1641303841.896,70.312,-39.551,-20.996,-71.289
1641303841.900,71.289,-55.664,-37.598,-53.223
1641303841.904,-59.082,-57.129,-40.039,12.207
1641303841.908,-143.555,-40.039,-29.297,25.391
1641303841.912,-79.102,-37.109,-24.414,-2.930
1641303841.912,58.594,-43.457,-33.691,-67.871
1641303841.916,85.449,-43.945,-35.156,-92.285
1641303841.920,-36.621,-37.598,-31.250,-24.902
1641303841.924,-138.184,-40.039,-26.367,25.391
1641303841.928,-93.750,-44.434,-19.531,-2.441
1641303841.932,42.480,-41.504,-31.250,-68.848
1641303841.936,87.891,-38.086,-36.133,-79.590
1641303841.939,-26.367,-41.504,-35.645,-18.066
1641303841.943,-147.461,-56.641,-44.922,29.297
1641303841.947,-114.258,-52.246,-34.668,11.719
1641303841.951,30.273,-39.062,-29.785,-57.129
1641303841.955,98.633,-41.016,-42.480,-75.684
1641303841.959,-2.441,-41.504,-34.668,-19.531
1641303841.963,-137.695,-39.551,-23.926,32.715
1641303841.967,-126.465,-35.645,-23.926,16.113
1641303841.971,20.996,-40.527,-29.785,-43.457
1641303841.975,96.680,-49.805,-29.785,-74.707
1641303841.979,-1.465,-45.898,-31.738,-35.645
1641303841.983,-131.836,-46.875,-21.484,6.348
1641303841.986,-144.043,-45.898,-21.973,22.461
1641303841.990,-12.207,-35.645,-29.297,-26.367
1641303841.994,94.238,-32.227,-26.855,-90.820
1641303841.998,38.086,-39.551,-20.996,-47.363
1641303842.002,-93.750,-39.062,-18.066,24.414
1641303842.002,-121.582,-24.902,-19.043,26.855
1641303842.006,-5.859,-26.367,-14.648,-32.227
1641303842.010,102.051,-40.039,-23.438,-76.660
1641303842.014,56.641,-40.527,-34.180,-42.480
1641303842.018,-87.891,-37.598,-31.250,24.414
1641303842.022,-131.836,-37.598,-24.414,34.668
1641303842.026,-13.672,-32.715,-22.461,0.000
1641303842.029,101.562,-37.109,-34.180,-46.387
1641303842.033,67.383,-32.227,-39.062,-55.176
1641303842.037,-63.965,-28.320,-36.133,-4.395
1641303842.041,-125.488,-31.250,-38.086,20.508
1641303842.045,-42.969,-38.086,-32.715,-12.695
1641303842.048,88.867,-37.598,-23.438,-64.453
1641303842.052,93.262,-30.762,-22.461,-60.059
1641303842.056,-49.805,-42.480,-37.109,5.859
1641303842.060,-140.137,-46.387,-34.668,36.621
1641303842.064,-65.430,-40.527,-33.691,-5.371
1641303842.068,68.359,-47.363,-41.016,-68.848
1641303842.072,87.402,-47.852,-34.180,-57.617
1641303842.075,-39.062,-35.645,-25.879,2.930
1641303842.079,-130.859,-25.391,-17.578,23.926
1641303842.083,-69.824,-32.227,-22.461,-1.465
1641303842.087,65.430,-39.551,-32.715,-60.547
1641303842.091,107.910,-33.203,-28.809,-85.449
1641303842.093,0.488,-35.156,-24.414,-23.926
1641303842.097,-125.977,-42.969,-28.320,24.414
1641303842.101,-90.820,-34.180,-23.438,9.277
1641303842.105,56.641,-32.227,-11.230,-43.457
1641303842.109,107.910,-44.434,-17.578,-81.543
1641303842.113,12.207,-45.898,-22.949,-28.320
1641303842.117,-111.328,-47.852,-21.973,44.434
1641303842.120,-100.098,-44.922,-13.672,35.645
1641303842.124,41.504,-35.645,-10.742,-41.504
1641303842.128,108.887,-37.598,-21.484,-78.125
1641303842.132,18.066,-40.527,-23.926,-32.715
1641303842.136,-112.793,-28.320,-28.320,14.160
1641303842.153,-121.094,-32.227,-29.785,19.043
1641303842.157,8.301,-44.922,-22.949,-32.227
1641303842.161,104.004,-37.598,-19.043,-84.961
1641303842.165,42.480,-31.738,-20.508,-47.852
1641303842.169,-97.656,-35.156,-24.902,17.090
1641303842.173,-139.160,-35.156,-29.785,23.926
1641303842.177,-19.043,-25.391,-24.902,-25.879
1641303842.180,95.703,-28.809,-21.973,-88.379
1641303842.184,44.922,-32.715,-32.227,-67.871
1641303842.188,-98.633,-43.945,-33.691,3.906
1641303842.192,-138.672,-38.574,-28.320,25.391
1641303842.196,-24.902,-29.785,-20.020,-20.020
1641303842.197,89.844,-42.969,-21.484,-74.707
1641303842.201,68.359,-41.992,-31.250,-65.430
1641303842.205,-59.570,-32.715,-19.043,-2.441
1641303842.209,-135.254,-30.762,-20.020,20.508
1641303842.213,-45.898,-33.203,-34.180,-13.672
1641303842.217,89.844,-32.227,-35.645,-63.477
1641303842.221,71.777,-31.250,-34.180,-65.430
1641303842.224,-63.477,-31.738,-25.879,-0.488
1641303842.228,-142.090,-35.645,-21.484,33.691
1641303842.232,-74.219,-44.922,-25.879,12.695
1641303842.236,61.035,-40.527,-23.438,-56.152
1641303842.240,82.031,-32.715,-21.973,-88.379
1641303842.244,-41.016,-35.645,-29.297,-11.230
1641303842.248,-140.137,-38.086,-30.273,51.270
1641303842.252,-79.590,-37.598,-19.531,12.695
1641303842.256,52.734,-44.922,-21.973,-60.547
1641303842.260,88.867,-49.316,-25.879,-68.359
1641303842.264,-23.926,-42.480,-18.066,-5.859
1641303842.268,-140.625,-37.598,-19.043,26.855
1641303842.271,-98.633,-37.598,-18.066,-2.441
1641303842.275,42.480,-42.969,-35.645,-53.711
1641303842.279,90.332,-37.598,-41.016,-80.566
1641303842.283,1.953,-33.203,-27.832,-31.738
1641303842.287,-118.164,-40.527,-30.762,21.973
1641303842.291,-107.422,-42.969,-33.691,12.207
1641303842.295,34.180,-39.062,-40.527,-50.781
1641303842.299,113.770,-31.738,-39.062,-86.914
1641303842.303,26.367,-38.086,-30.762,-39.551
1641303842.307,-125.977,-48.340,-37.598,19.531
1641303842.311,-127.930,-41.992,-30.762,29.297
1641303842.315,15.625,-38.086,-22.461,-18.066
1641303842.318,96.191,-38.086,-33.691,-60.059
1641303842.322,24.902,-48.828,-37.109,-20.508
1641303842.326,-109.375,-44.922,-29.297,22.949
1641303842.330,-137.695,-31.250,-23.926,25.391
1641303842.334,-14.648,-31.738,-29.785,-20.020
1641303842.335,89.844,-37.598,-38.574,-75.684
1641303842.339,33.691,-46.387,-43.945,-55.176
1641303842.343,-108.398,-45.410,-42.969,11.719
1641303842.347,-148.926,-39.062,-44.434,27.344
1641303842.351,-39.551,-41.016,-43.945,-18.555
1641303842.355,80.566,-43.945,-38.086,-72.266
1641303842.359,55.176,-39.062,-39.551,-58.105
1641303842.362,-83.984,-40.039,-31.738,17.090
1641303842.366,-145.020,-42.480,-26.855,41.992
1641303842.370,-42.969,-40.039,-39.551,-18.066
1641303842.374,91.309,-29.785,-41.504,-77.637
1641303842.378,71.777,-21.973,-32.715,-56.641
1641303842.377,-64.453,-27.344,-30.273,14.160
1641303842.381,-127.930,-32.227,-34.180,37.109
1641303842.385,-43.945,-32.227,-33.691,-0.488
1641303842.389,83.496,-32.227,-38.574,-62.012
1641303842.393,98.633,-30.273,-37.598,-58.105
1641303842.397,-30.762,-42.480,-35.645,16.602
1641303842.401,-133.789,-42.969,-35.156,42.969
1641303842.404,-76.660,-45.410,-46.875,15.137
1641303842.408,62.500,-43.945,-50.781,-43.457
1641303842.412,99.609,-33.691,-41.016,-71.777
1641303842.416,-20.020,-40.527,-41.016,-13.672
1641303842.420,-138.184,-41.992,-26.367,33.691
1641303842.424,-98.145,-35.645,-15.625,5.859
1641303842.428,44.922,-34.668,-27.344,-56.152
1641303842.432,95.215,-31.738,-34.668,-74.219
1641303842.436,1.465,-27.832,-31.738,-13.672
1641303842.440,-114.258,-29.297,-30.273,46.875
1641303842.444,-97.656,-37.598,-29.297,30.273
1641303842.448,43.457,-46.387,-33.691,-28.320
1641303842.451,110.352,-35.156,-36.133,-57.617
1641303842.455,22.949,-25.879,-27.832,-12.695
1641303842.459,-114.258,-40.039,-28.320,38.574
1641303842.463,-114.746,-41.016,-29.785,36.621
1641303842.467,25.391,-31.738,-28.320,-23.926
1641303842.467,106.445,-36.621,-34.180,-78.125
1641303842.471,29.785,-39.062,-41.504,-45.410
1641303842.475,-101.074,-34.180,-32.227,11.230
1641303842.479,-118.164,-36.133,-21.973,19.043
1641303842.483,-2.441,-39.551,-30.762,-25.391
1641303842.487,94.727,-37.109,-40.527,-63.477
1641303842.491,42.480,-41.016,-38.086,-20.508
1641303842.494,-84.473,-39.062,-29.297,38.574
1641303842.498,-122.070,-35.645,-25.879,45.410
1641303842.502,-17.090,-40.527,-33.691,-3.906
1641303842.506,101.074,-45.410,-34.180,-70.312
1641303842.510,66.895,-43.457,-30.762,-58.105
1641303842.528,-71.289,-36.621,-33.203,16.113
1641303842.532,-128.906,-36.621,-27.832,37.109
1641303842.536,-30.762,-37.598,-20.996,-6.348
1641303842.540,99.121,-34.180,-23.926,-63.477
1641303842.544,92.285,-41.016,-31.738,-55.176
1641303842.548,-41.016,-44.922,-29.785,23.926
1641303842.552,-114.258,-38.086,-21.484,63.477
1641303842.555,-29.785,-31.250,-23.438,20.996
1641303842.559,97.656,-34.180,-25.391,-51.270
1641303842.563,90.820,-44.434,-30.273,-50.781
1641303842.567,-40.527,-38.086,-26.367,16.602
1641303842.571,-131.836,-37.598,-20.996,43.457
1641303842.574,-74.219,-46.387,-31.738,7.812
1641303842.578,71.289,-43.457,-22.949,-38.086
1641303842.582,110.840,-38.574,-15.137,-52.246
1641303842.586,-15.137,-32.227,-26.855,-5.859
1641303842.590,-142.578,-29.297,-28.809,24.902
1641303842.594,-105.469,-35.156,-33.203,-0.488
1641303842.598,52.246,-32.715,-32.227,-59.082
1641303842.601,104.492,-24.902,-21.973,-84.961
1641303842.605,-9.766,-28.320,-23.926,-20.508
1641303842.609,-129.883,-37.598,-22.949,45.898
1641303842.613,-96.191,-34.668,-12.207,22.949
1641303842.617,45.410,-38.086,-32.715,-50.293
